error,filename,filename_group,group,height,label,mode,pixel_sha256,sha256,source_relpath,split,status,width
,021002017111111_1-rectangle.jpg,021002017,021002017,2056,1,RGB,fd187301083c11bd5dfec6f200cde34f1f4bda5a455eeb95d89fb6d42227f144,c534f9cb3bba6d23583711bf0797a78453dc861f2f44d544c2bb7b1dbded1f79,classification/train/1/021002017111111_1-rectangle.jpg,train,valid,1742
,021002017111112_1-rectangle.jpg,021002017,021002017,2114,1,RGB,c791cfa44487353bdcd6e2db4da14faf2473c19933a21480d5d5e8168fc21b18,0748f4f768882401577f3e8d4ee14332095f8af7ec117bb41ac76dcc0a28f2f6,classification/train/1/021002017111112_1-rectangle.jpg,train,valid,1357
,021002017111113_1-rectangle.jpg,021002017,021002017,2101,1,RGB,2e751a96c62b01da993140f9697c1f1b9febd93974e5b2ba71ad490aa180a12c,4dbdbc8a39c05b75369945f4f684576c103b9c39952d453cb805a7f9acaf4faa,classification/train/1/021002017111113_1-rectangle.jpg,train,valid,1006
,021002017111114_1-rectangle.jpg,021002017,021002017,2097,1,RGB,3683476c92fab4f8a61bfeca94a054c6834f6da7718029b12afa547c9f28561c,cc7cf7d9d56e7aa71e4f1f36a44bd8240b57411a2f063859cb84e2f7eec0395d,classification/train/1/021002017111114_1-rectangle.jpg,train,valid,1321
,021002017111115_1-rectangle.jpg,021002017,021002017,2075,1,RGB,a0344966634cbd112d22d423bf9be079f63ffd074dafbeb412233b222abd06e8,e8c3bd355a676d14d6fd33fcd080593ae3ed3f7a1d00fbda11093e8933c68aae,classification/train/1/021002017111115_1-rectangle.jpg,train,valid,1997
,021002017111116_1-rectangle.jpg,021002017,021002017,2026,1,RGB,f0bfa736661a6dd4bcec07242df04e793c8fcd60749a280b2d5c7b7888708fad,70601daaf0136bd73c516970266922d19598d2659c914e7d09510451e3fb62ed,classification/train/1/021002017111116_1-rectangle.jpg,train,valid,2202
,021002017111117_1-rectangle.jpg,021002017,021002017,1975,1,RGB,96da228a36de29b47f56c2956e10318482f45b418a344c06580ea5121418a8b8,96b894ab10b3eacba298b582660bb0cf28c6e34ef00f6c0a2fcdbbb3221f2c78,classification/train/1/021002017111117_1-rectangle.jpg,train,valid,1818
,021002017111118_1-rectangle.jpg,021002017,021002017,1530,1,RGB,a99e4cf06d1b3424927b1d684fc6bf2885d7aaafda7b131b6d58cd9c7b6b2f47,3dfa98a0c4d0517e7ff0512f7e3bb20499fd7f56265fb44ce0e6864edf9ded06,classification/train/1/021002017111118_1-rectangle.jpg,train,valid,1393
,021002017111119_1-rectangle.jpg,021002017,021002017,1920,1,RGB,0081cab8c5af2e1c444c4c64083d6d9206a988b3b29728b57fb80b768f38dd3a,6360959483f9d152a068f3ba4b95041b7ba4239f819daaaa8ab067bda3704997,classification/train/1/021002017111119_1-rectangle.jpg,train,valid,979
,021002017111120_1-rectangle.jpg,021002017,021002017,1166,1,RGB,38ff85aff15fad6782b9229d16b899867d9fb3590494ec60c878414af7352624,4e5e9d976cc11ba26cba133978aae91d7b1ea646bf06e4c73a9bad3b41a7d5f4,classification/train/1/021002017111120_1-rectangle.jpg,train,valid,944
,021002017111121_1-rectangle.jpg,021002017,021002017,1136,1,RGB,83e64075b44c36a76a4865bcd447f37822183baec8972a31449e2487b4d3bf63,aa264ae92d2cca9e1dca5d8974fc6781f7aa5121ef33392f13ddfa9859e7def5,classification/train/1/021002017111121_1-rectangle.jpg,train,valid,1316
,021002017111122_1-rectangle.jpg,021002017,021002017,1320,1,RGB,60f93113f6a76511f2a3f61244863a555d58f6d6b36b24681861ad5e0305e5e8,60b22fff67e0669555fa1d7814eb934fda63bca862b1a8f11b6af2c28d9f2d2f,classification/train/1/021002017111122_1-rectangle.jpg,train,valid,2146
,021002017111123_1-rectangle.jpg,021002017,021002017,1765,1,RGB,07de0675c05d358b3368d3669da0ef0a4d1296165911153def6801503143a930,f3c7282acd16f72a338a34c41b91221fb1950895b1e8c9e2b87964a12bbfa1c9,classification/train/1/021002017111123_1-rectangle.jpg,train,valid,2253
,021002017111124_1-rectangle.jpg,021002017,021002017,2114,1,RGB,69b10cd0fb1ba3243301f351449bf341c9c023d2ac3de93c9ba1e1547cdb42ea,89bb9f73b91a84a9227bc03cea3c17b8afa5ff1cde55e66bf2db529bd03a8723,classification/train/1/021002017111124_1-rectangle.jpg,train,valid,1716
,021002017111125_1-rectangle.jpg,021002017,021002017,2335,1,RGB,9aae53f2fe808581a26098d270cd1f136b8be5dd31ba9628d6ce7227251e1fc4,c37830c8c975599a92582777bf296bb8d2724ac7255dc22402e7b98f302091fc,classification/train/1/021002017111125_1-rectangle.jpg,train,valid,1096
,021002017111126_1-rectangle.jpg,021002017,021002017,2350,1,RGB,26fb04bd70fed7ed11813be4613a0f0853f8d1f43b8f0cacd3db4322e7f1fbff,89ef0ff268ac7e7ee29a410f1734aa27b2209866b2b9c35c36ae73214865c92b,classification/train/1/021002017111126_1-rectangle.jpg,train,valid,1306
,021002018111101_1-rectangle.jpg,021002018,021002018,2168,1,RGB,ca4146b653e481bf679538b7bb447d89dc89ef1a7290c7dabe4fb04e00d9618a,b2127b51fe7f6d1980d9bf27d049a24ecb422686ade08c53c82096b2ea417b6f,classification/train/1/021002018111101_1-rectangle.jpg,train,valid,1949
,021002018111102_1-rectangle.jpg,021002018,021002018,2058,1,RGB,abbd56cb2b44d32e79bbd96a8a078af6f34fb235079aa73b9fb998c3a8cdfa3f,e070311c0b782c7bffdda45839a7e6a85cf26ae72d583ce17359ef54bb7c6559,classification/train/1/021002018111102_1-rectangle.jpg,train,valid,2103
,021002018111103_1-rectangle.jpg,021002018,021002018,1612,1,RGB,00fdc93917549e736495f1859adbff4cffc8aa1aa5a647a7cb91e93c174f781f,aaa10350e69805780b116bcab92c024f621b1be5aa33708ce216f87ec4f5a03f,classification/train/1/021002018111103_1-rectangle.jpg,train,valid,2001
,021002018111104_1-rectangle.jpg,021002018,021002018,1656,1,RGB,48a5d5032a52072e9ee1f05c5ba5839d664fbb419802c81bd7e7a20747004bf4,a6c24c4ce80d0662c8be1fa10fa1d64c8e669ee5197d0c6d6cc485b09d6339c6,classification/train/1/021002018111104_1-rectangle.jpg,train,valid,2333
,021002018111105_1-rectangle.jpg,021002018,021002018,1821,1,RGB,43605d5b6c53ff9b014d15402c94d4ac8cc886ca364b12ee258a080f4a4bac73,5892cc8aa3c1de1b8e799b8950b586ad66b76f93b636fb5e86443cf1654b533f,classification/train/1/021002018111105_1-rectangle.jpg,train,valid,1665
,021002018111106_1-rectangle.jpg,021002018,021002018,1712,1,RGB,27939aafeaf84ef24e099f87c983bbcfbd8aad3b9afd888f9ea77d5d2bd43650,d3d39716d04edfbef86e97a6b4e9f826bbe1b5d2182eb1ad5417d35a16bafb2c,classification/train/1/021002018111106_1-rectangle.jpg,train,valid,1329
,021002018111107_1-rectangle.jpg,021002018,021002018,1673,1,RGB,af7fc41c220f2383578ec6302b0e7fde7de4aa068cdf52b269150ad0318ab9c5,3dc4fd6334dfc86a2cf423a1f4b1ad7df593a19ea259f187e3f8cb1eb367b0c7,classification/train/1/021002018111107_1-rectangle.jpg,train,valid,1340
,021002018111108_1-rectangle.jpg,021002018,021002018,1365,1,RGB,ed369cf98397a89dd49279886ebbcabd3d288ccb6559425aea79a4c86a3d7e70,daf7947d1551450d72c7fa31fbe3a91e8e3fff6c73109d4e2a565f105eab528e,classification/train/1/021002018111108_1-rectangle.jpg,train,valid,2179
,021002018111109_1-rectangle.jpg,021002018,021002018,1187,1,RGB,30982e22fac77b27f8474d8d92cc15a720467703bb9168fd9933695b949a4c43,b1c30c1c440d7ab4ba39e940933ebfb2930cc7f2be52a33e8917b8b6734dccea,classification/train/1/021002018111109_1-rectangle.jpg,train,valid,2416
,021002018111110_1-rectangle.jpg,021002018,021002018,1594,1,RGB,431c069c5a3059dd2efa7991f4f3108c831aa842cb541b5dee13ec7714181208,e7af493fab04ae637ffdc352d4940126e8305db2cc5b08ab67875ec4d03bbcb7,classification/train/1/021002018111110_1-rectangle.jpg,train,valid,2154
,021002018111111_1-rectangle.jpg,021002018,021002018,1916,1,RGB,19f515d97aade22adc6c1de1c527d4fa347c46e71d9e4c3e6f8b3be4f62f6877,409fb8b8a371b4892382aa809e1b055c880d4487fd63337821992df989ef506a,classification/train/1/021002018111111_1-rectangle.jpg,train,valid,1777
,021002018111112_1-rectangle.jpg,021002018,021002018,2153,1,RGB,617c37450a7ea9706f8333bb6d5554c07b31e9c310300d07ec76474d3eb371a8,bbe09882e8b68600570513e491a4fead0f691d76b5777ef6fe4b773723dd8d5b,classification/train/1/021002018111112_1-rectangle.jpg,train,valid,1520
,021002018111113_1-rectangle.jpg,021002018,021002018,2355,1,RGB,6fae9dfbe26df6dc1056f05feb823a7aec6995b477a58205b9520e53420d20ad,8f730b37310d427f89e39a5705134d645f216ef3a5569ba2b13c8bbdc520d6ad,classification/train/1/021002018111113_1-rectangle.jpg,train,valid,1125
,021002018111114_1-rectangle.jpg,021002018,021002018,2384,1,RGB,11a4b3b2bbe8e8ec4cbfd27d8a94797d91d09fbe3aaa2a166189c4ae82c805f6,9154ed1939ade12239f7321a8bd800fdeacd67e8593967a95c7ad705510b1938,classification/train/1/021002018111114_1-rectangle.jpg,train,valid,1517
,021002018111115_1-rectangle.jpg,021002018,021002018,2142,1,RGB,5e05bcc2b8080e171fcc418371ca2de33e2d894a95b80ff5fe2f61b686f1d7d6,38d92e41fab968ec833b5f819ba4a48e489dc8130f222b20dc4d4ab8c59875b4,classification/train/1/021002018111115_1-rectangle.jpg,train,valid,2054
,021002018111116_1-rectangle.jpg,021002018,021002018,1767,1,RGB,5fbe88c0b7e5edcd2e3471d093b652af9e0d772f8c0c45cb4e9c63b894caf614,6f64c1701d75dfbbb02234f642c895a7072cf644bb09b52545410c30d787cb94,classification/train/1/021002018111116_1-rectangle.jpg,train,valid,2508
,021002018111117_1-rectangle.jpg,021002018,021002018,1564,1,RGB,15ed67d76463382b15c0972db42dd1c44331aa69176d4e6ebc42fff3cf3ec5d2,916666492492349df2c8d7c729d3f3fc9b7e80c41e27a121296f07cf659e5cd8,classification/train/1/021002018111117_1-rectangle.jpg,train,valid,2237
,021002018111118_1-rectangle.jpg,021002018,021002018,1844,1,RGB,43188e3173f315bbc694d4c9767ef959ac04ab51a9f6bd4fd0f8d39bc70b1052,6a4ac451be809a9e373441a60e5e70b925945b57f2caffde7907d4327beb604a,classification/train/1/021002018111118_1-rectangle.jpg,train,valid,1736
,021002019111101_1-rectangle.jpg,021002019,021002019,1970,1,RGB,88d08db96b4302c5ffa5662ae58761f7761f290096c48149c989ebbcecafd1b6,b695d1b04f681b5e96c5f7ac9ab0d932741240b8379b91ab9476aa0f3031b368,classification/val/1/021002019111101_1-rectangle.jpg,val,valid,2337
,021002019111102_1-rectangle.jpg,021002019,021002019,2026,1,RGB,1f59167591af45cac7191d09b31e307255b59140daa485e740b785d0cd39b4dc,0a4f02a03dfb5764be73fc7c6149bd8d6a25efff62b2d759a6eaa91694250dc1,classification/val/1/021002019111102_1-rectangle.jpg,val,valid,2339
,021002019111103_1-rectangle.jpg,021002019,021002019,2051,1,RGB,7d162b9e3b904d9a6b10721c8e347056982ad3c8e63454fa1bd0789c58ad63bc,94c19d49197896f8cee76af70c873bcd71b785c6728cdca87895cf8e3d07c725,classification/val/1/021002019111103_1-rectangle.jpg,val,valid,2184
,021002019111104_1-rectangle.jpg,021002019,021002019,2267,1,RGB,5ca0c85ed79931b88223968e12cf6592506968fc1a434878aa9b185520611cb9,a41d14aa33d7c9918a787e28edb1e8b9084c23132851e677a712a7945ca07379,classification/val/1/021002019111104_1-rectangle.jpg,val,valid,2001
,021002019111105_1-rectangle.jpg,021002019,021002019,2454,1,RGB,03b5681b088e11276f26c0fad3b5a0709f2de6241b4c0ab38fcc84483889d840,d87683d60ccc3035637da154154fba5c5fbef934afd1ef92bb1baa03a176621d,classification/val/1/021002019111105_1-rectangle.jpg,val,valid,1841
,021002019111106_1-rectangle.jpg,021002019,021002019,2743,1,RGB,9f991e49a112d6e9f9cd6a2eb433b606c94ff564b0bb899e5e33076a72586c0f,d1006fb87816a017c00954a8d5c885ddcdbd1057de4f6f43fa0e3a149d652a8b,classification/val/1/021002019111106_1-rectangle.jpg,val,valid,1142
,021002019111107_1-rectangle.jpg,021002019,021002019,2763,1,RGB,7b61cce212468bb8fa7604de9169c51764249e351082e3e19a2b732a735a4c03,65a0176f405f63212b731dfcbed27879afb9a0b82a45d95a977b71104352ffe6,classification/val/1/021002019111107_1-rectangle.jpg,val,valid,1171
,021002019111108_1-rectangle.jpg,021002019,021002019,2656,1,RGB,c4cfa0ca7be4fe1a633ea1113e4a36ebe046da4b84578153395da81723f17b1c,a55a8dcc0b5532dbc96478133915a3f8c706c81187e04a0d8f7ed0a4f13e9f49,classification/val/1/021002019111108_1-rectangle.jpg,val,valid,1356
,021002019111109_1-rectangle.jpg,021002019,021002019,2324,1,RGB,4344b5e0799bffd8914c1559a997b9e1a01a5016203f21ab4ee3cd4a28f0a192,226226aa1070bdfc52a0872b5f77a4e6cf8efcec8cb8f7431ae4042310dff7c7,classification/val/1/021002019111109_1-rectangle.jpg,val,valid,2104
,021002019111110_1-rectangle.jpg,021002019,021002019,2055,1,RGB,29d302896345153e9d9c4ac7153ebc6b3ce498dcc8cd0209966ed384d37343f5,6879ef565559b5644243bbfc7a8ff8926bf66f1d2ef77c546514026f0ad1b906,classification/val/1/021002019111110_1-rectangle.jpg,val,valid,2385
,021002019111111_1-rectangle.jpg,021002019,021002019,2082,1,RGB,0e9837efedb02f4e8bcd2a5f2d777f20a3eb7da3064e137fb99733a6fc717a13,cf0db12d39aba2711895eeebc4e6ed803dc2f87777a20d391d8aea7a6484c28f,classification/val/1/021002019111111_1-rectangle.jpg,val,valid,2275
,021002019111112_1-rectangle.jpg,021002019,021002019,2070,1,RGB,8f417eab2cf40cbf4268bb6fc5697c39258df7ba0179aff525fd8fc81e85a6da,122289b92bbcbe34b337c08666ed4d6fbd45879bfb3d88798678dee31cf88ce7,classification/val/1/021002019111112_1-rectangle.jpg,val,valid,1775
,021002019111113_1-rectangle.jpg,021002019,021002019,2071,1,RGB,bdd59ce248da152263d6d15a34783c5bb1053d5b55ac46d6a1aa338cf3ef8a33,6ded94928bc237a803d9fc7ed5a6a9b74636e659b25a7c8ab31e12bc24b46007,classification/val/1/021002019111113_1-rectangle.jpg,val,valid,1071
,021002019111114_1-rectangle.jpg,021002019,021002019,2085,1,RGB,e5c7a00adb5324b01cfb88fedf748c23ed30e918421ce871df6f5d06f239ad58,d59571417c0f46819bb48261ce0b5e80a34b484954122f11a85768238be0b421,classification/val/1/021002019111114_1-rectangle.jpg,val,valid,1239
,021002019111115_1-rectangle.jpg,021002019,021002019,2021,1,RGB,72d45192fd5fd109fb9609636dadbb610ae1548d6a7fe32c472b874e3d71e70c,41bd5c5e3ec9b92e8ccd07e50b4d41b7d102366d393375d6925d837205e4bd88,classification/val/1/021002019111115_1-rectangle.jpg,val,valid,1887
,021002019111116_1-rectangle.jpg,021002019,021002019,1992,1,RGB,8e77c3349a28deb5ee1b577e224bb81a3c382697e8c221084deb69179ac0cadf,cc0fe32c13ffda555ca2ce548b966ef7b9de47450004dc949b8101e33c386100,classification/val/1/021002019111116_1-rectangle.jpg,val,valid,2300
,021002019111117_1-rectangle.jpg,021002019,021002019,1984,1,RGB,c7cdd5ef7a53967fe6c375815edf7feba510b3cb1df435cb2b37dbf86771d1b9,919c37dfcf1eaf2314f6d5ec622278ebd7ca85de02ff0115c03d2e0feb82a4b8,classification/val/1/021002019111117_1-rectangle.jpg,val,valid,2338
,021002019111118_1-rectangle.jpg,021002019,021002019,2393,1,RGB,e5e607e5e5ccf0ca4a0121a40fd1710f05afe06eda1303f9420d98b86f025fef,6da4cd67d5a655cb4e68707c18ca7dc62a36241005697f9d77f90c490239c243,classification/val/1/021002019111118_1-rectangle.jpg,val,valid,2414
,021002019111119_1-rectangle.jpg,021002019,021002019,2442,1,RGB,ecdebc8f885dd7203503c263ea3241b38a22afa756089c723ff9fd04a7ad18cf,d1ccd038af0f7e990911b6605fc702786b64f8df1856c5a0f94bbc557d63e377,classification/val/1/021002019111119_1-rectangle.jpg,val,valid,2251
,021002019111120_1-rectangle.jpg,021002019,021002019,2450,1,RGB,40330a4c56f71680b7e6b0e754afd9398bd3570acb5e2486bbd48d19045fb19f,047bf7dc2c54384cc177e54365713fc1943257b08eaff1e8b316c87970f7d79b,classification/val/1/021002019111120_1-rectangle.jpg,val,valid,1998
,021002019111121_1-rectangle.jpg,021002019,021002019,2451,1,RGB,bc2dea929fd562fd825242e4b26cd72468404f77fc4e5bb7ae9b3ded9747146f,88d16014dfb76b94b298acc89b73effb10226f16bd5564aec1300096d5381147,classification/val/1/021002019111121_1-rectangle.jpg,val,valid,1212
,021002019111122_1-rectangle.jpg,021002019,021002019,2459,1,RGB,6952726387a6b5490a43d3c9efceab15f8be721ea08a90f08a11bc02ea3b8075,7f888f8d2947a0a7020e7beb17428b01b667158e3e1fa1647375728e4297a645,classification/val/1/021002019111122_1-rectangle.jpg,val,valid,1113
,021002019111123_1-rectangle.jpg,021002019,021002019,2419,1,RGB,42c9b9874a848fc23148ffd3e094fbef1fd345993cfac479f891c655b404c65a,c280034538ab6ce47e71265ed0ff6b8ae5a7f6d913df849a1074cbc286b23ce5,classification/val/1/021002019111123_1-rectangle.jpg,val,valid,1561
,021002019111124_1-rectangle.jpg,021002019,021002019,2327,1,RGB,1ed8defe01eb68e2e5c1f5dfa1f5a2d62e4860f6d120d0d6b5e564a39993c3e1,6194fcad3617a29bd8dee196ab36700b526f3dc3be4c4ed35367614676b80373,classification/val/1/021002019111124_1-rectangle.jpg,val,valid,2062
,021002019111125_1-rectangle.jpg,021002019,021002019,2407,1,RGB,fbe238dee78bf0c1b3bec48e163b29ae7318620d928c62e9e28024341ead07ac,1f1dc4b46cf56e66acf69ceb0bd2f086c36b91d907f984d0a8f2c79a69feadbf,classification/val/1/021002019111125_1-rectangle.jpg,val,valid,2397
,021002019111126_1-rectangle.jpg,021002019,021002019,2404,1,RGB,ec0ea85358067435714279cf344803f5851300900f9ca1548733514399e888d2,356f156a9e72750ff890a524ff4a44aab9faae51af256532e2895abc8470fb36,classification/val/1/021002019111126_1-rectangle.jpg,val,valid,2398
,021002019111127_1-rectangle.jpg,021002019,021002019,2377,1,RGB,071ee50729b5defae9fbbe7d334e5648d77bb93426b61ba20db90add93206f56,9d86e66ecd1606595cdc75d76b15f00590ec1d7877676c910bed67a29b4c4be4,classification/val/1/021002019111127_1-rectangle.jpg,val,valid,2255
,021002020111101_1-rectangle.jpg,021002020,021002020,1870,1,RGB,f3ffac29512aa9b331d1da4912dc9de2143119e933d87861859e7a082b1899f0,1ca7a54b482bdb1a080a0a723e01becfff31c2e5506683d7acc225ead6b80a11,classification/test/1/021002020111101_1-rectangle.jpg,test,valid,2286
,021002020111102_1-rectangle.jpg,021002020,021002020,1826,1,RGB,bbdc0243ecb7e06de9c635a12a9bd42dbc1fe1b073a62d1748b279d52f4c1e9d,d165888bf3fae33dca70d65e0b5e57f416573df6fae6dab307e7e0c4b05bbf54,classification/test/1/021002020111102_1-rectangle.jpg,test,valid,2227
,021002020111103_1-rectangle.jpg,021002020,021002020,1804,1,RGB,040e32726e0676ed013c28a493dbb02e1c031967bb29431b87d94dfa9fcb119d,8a8c05677faa166a80fbfcc2e3ac6fc1856e5a093f5f322f2dc821ce68a4d31a,classification/test/1/021002020111103_1-rectangle.jpg,test,valid,2073
,021002020111104_1-rectangle.jpg,021002020,021002020,1763,1,RGB,b7cdbca875e847afe8d9172b0b836acb00a746638c8a99e575308d0a73d098ab,eaa4246210690b10d58e1d15d0576340f8f7cb0a0be8541d06a0af811b5d1c1f,classification/test/1/021002020111104_1-rectangle.jpg,test,valid,1805
,021002020111105_1-rectangle.jpg,021002020,021002020,1711,1,RGB,88ec4e3598ea7888ac302b17042fbfca2c9be47a0e47c5cd6af06887aa240464,8ff1c54fb81c1d9d38c9c39d275c3a835fed6cff89e63997b6252639372f1c6c,classification/test/1/021002020111105_1-rectangle.jpg,test,valid,1735
,021002020111106_1-rectangle.jpg,021002020,021002020,1717,1,RGB,731066f7d7a1fcdd400c3ba6732a9d689153546c2c70b0d79e8651ba0f99c997,ba4ae5b26c502d45d27a30ba1a4cfd0a488dff0e06bcf2930984250fe78991c0,classification/test/1/021002020111106_1-rectangle.jpg,test,valid,1400
,021002020111107_1-rectangle.jpg,021002020,021002020,1681,1,RGB,1403d2b30077ab87db1825ab01d75616c01e962ebfeefe45d92b63a20afa4bcd,dc8ae5f528bdbf25310e9b38364f5cc420c0a38525bf21783e98947ad9798773,classification/test/1/021002020111107_1-rectangle.jpg,test,valid,1188
,021002020111108_1-rectangle.jpg,021002020,021002020,1653,1,RGB,e77f880093629d71b03b5686dec4b82bfa228b5cf9115eaa090f49ebd91f46ee,4aaa161e54b635e606e1e0b30deda7247661b3e0154211a54505a3fbcfc8a857,classification/test/1/021002020111108_1-rectangle.jpg,test,valid,1506
,021002020111109_1-rectangle.jpg,021002020,021002020,1706,1,RGB,13fa620bf494825475439664c982b43e5d97d84d00857925c1ab8a8e0ebab8c1,6048abfe9a24ffd68237563c7df319b9eab3deba4d13e791ab1ed27a82cfa31c,classification/test/1/021002020111109_1-rectangle.jpg,test,valid,1856
,021002020111110_1-rectangle.jpg,021002020,021002020,1729,1,RGB,3328214e39c21bc10fdb62d6acbce35f1548fdeb6e47eb97d80d7423a9c205cc,1d7f66636481057e1ef56c7297c0e414e36f773924cb44545168c59c524e0c9a,classification/test/1/021002020111110_1-rectangle.jpg,test,valid,2187
,021002020111111_1-rectangle.jpg,021002020,021002020,1745,1,RGB,f94c9c367854573f6f91ebbbaac28e492e63d2e29773ffa31b01264c60f00eb1,c414e9859f258aeae473f738c4335ab4a111d673f88e527a61c62e303221324c,classification/test/1/021002020111111_1-rectangle.jpg,test,valid,2185
,021002020111112_1-rectangle.jpg,021002020,021002020,1691,1,RGB,56b2bfbfe4ab0e859a92f65a45721045b2b551bfb3794c208b54ed5967728d28,d8b06c2ff02d61692135161e59c163ca3236f8d12e676d226b3b9491306bec09,classification/test/1/021002020111112_1-rectangle.jpg,test,valid,1724
,021002020111113_1-rectangle.jpg,021002020,021002020,1768,1,RGB,e5475d5893f3378408dc0e80b5796190df455b201439431c7da427bf1b97e6e3,0dfd2834378600401d6ce192da1d35071862bd9a5b481f9fd1355afc90950dcf,classification/test/1/021002020111113_1-rectangle.jpg,test,valid,1584
,021002020111114_1-rectangle.jpg,021002020,021002020,1791,1,RGB,39801465b69212dd1411c12bac0036b052887715c92a7b342e2b62beebc07699,9b55cdd85676c420f5e7bac0908ea0dc81d20c244162d9d2378b47d1348ee44e,classification/test/1/021002020111114_1-rectangle.jpg,test,valid,1313
,021002020111115_1-rectangle.jpg,021002020,021002020,1861,1,RGB,73d880713ebf14347c674ca252614cbbeb7dd0594141b4ed715b9daafe58d38b,2ed33e2c75fa15f4a50f19980a8b56cc2dea82361ceb081a0143ce3a29be39f9,classification/test/1/021002020111115_1-rectangle.jpg,test,valid,1667
,021002020111116_1-rectangle.jpg,021002020,021002020,1906,1,RGB,5465e8bece23290758348dd23ca74b510b111143abdc25a4757fe0147fa89435,054b6e2d8585965591e2b746a34c124edeaea3c165ddf4dd08cbd0aed8eda288,classification/test/1/021002020111116_1-rectangle.jpg,test,valid,2077
,021002020111117_1-rectangle.jpg,021002020,021002020,1832,1,RGB,97afb736cfb9665456275419b491b9ac3a4df179aebdabb06d1a4642b21cde95,a38d24d104f5a19a1cd639eb67f4924a04255ac25a3faf2b208288b5224271df,classification/test/1/021002020111117_1-rectangle.jpg,test,valid,2301
,021002021111101_1-rectangle.jpg,021002021,021002021,2274,1,RGB,3da57d7acc2a28cb4175cb1b7f11eae9319773ac0bb6c433ce24f0da16d8704b,bc67302b83171e57c984057c7d12e7a769ef9d710d1227001ed5f1e5aa223303,classification/train/1/021002021111101_1-rectangle.jpg,train,valid,2448
,021002021111102_1-rectangle.jpg,021002021,021002021,2271,1,RGB,84e26152dc9ddb0c55400f4f5ac4bdd9f0f5908fef7e1c9aba7fa98fbc200968,2221c1def606664c898c484340a32b31f327d10692a83e9ee1d6a74a93f7a3b0,classification/train/1/021002021111102_1-rectangle.jpg,train,valid,2558
,021002021111103_1-rectangle.jpg,021002021,021002021,2212,1,RGB,278e798ec62e009fde78f897daf673daa6610de4b3dfb2b04b7eea6033c0a704,43ae22fc76ccfe3d7f8315ef7b2d71584f7c49426c6f65e02fbde10e4979fcd5,classification/train/1/021002021111103_1-rectangle.jpg,train,valid,2424
,021002021111104_1-rectangle.jpg,021002021,021002021,2195,1,RGB,686697286349da88daaa2e1e4257e276370a8650bfa856aba3d72b6d02c41020,1631f76360423871f7500b7c529766d7aa08aeabf4169ae72b67562a75d862af,classification/train/1/021002021111104_1-rectangle.jpg,train,valid,2152
,021002021111105_1-rectangle.jpg,021002021,021002021,2161,1,RGB,26c1da7399f144b31054990524b9f4a738e25f8e38264087f3c0d2a51436d9a9,30efde42c55c74f4d49425933275737a1b7770da38e9bdbdb8e877278daa4e9b,classification/train/1/021002021111105_1-rectangle.jpg,train,valid,1661
,021002021111106_1-rectangle.jpg,021002021,021002021,2152,1,RGB,b84969c0e2f32e23e19f2244c5828e6c7e21a06ce37dbd171009df66f647c09f,ac14a24c5052b54a8f3868fd3c85ff83a56f895dc6002f499c9850dd14a7ab4a,classification/train/1/021002021111106_1-rectangle.jpg,train,valid,1053
,021002021111107_1-rectangle.jpg,021002021,021002021,2108,1,RGB,057b01114bb663a4b09ecb57534b50e16cbb048dd55ef06317e98e8500c07544,1efd9f0c74b096a639a1e3a26cb9d0c1b4ea87b22d35cafd3aa8f3168662bc38,classification/train/1/021002021111107_1-rectangle.jpg,train,valid,1170
,021002021111108_1-rectangle.jpg,021002021,021002021,2080,1,RGB,996d45a3b43d52330da24ef13fd9f894f09982a446fd424f297fae0abb653339,8163b9d4755a00e1f04c375864f6be986c2d13f90f1677a56c5fb03b760b3eb5,classification/train/1/021002021111108_1-rectangle.jpg,train,valid,1535
,021002021111109_1-rectangle.jpg,021002021,021002021,2139,1,RGB,61efde7ff2953844c6057b7afcbbe844fe0592818cbd3b771d4f710b339cc210,a2cb933d80cf9c0e167fbfa104b154b6b5bb0e6ca32fec9b8a844108a9921b01,classification/train/1/021002021111109_1-rectangle.jpg,train,valid,2269
,021002021111110_1-rectangle.jpg,021002021,021002021,2158,1,RGB,94a15002b6eecee8d842e87bab42e3e47bc882161b8b1099fb78d4de34d36633,332fd9a273940d925bec85626e8379d340f90f35b27bb394a6b600cb5d71ac35,classification/train/1/021002021111110_1-rectangle.jpg,train,valid,2486
,021002021111111_1-rectangle.jpg,021002021,021002021,2217,1,RGB,e2ab7fd8c6bc7a22a31239449f9264be5fb35ffec613551455fe83e4909c924a,ea4019d03281e613543b14dab604e6411e7fc054766ad11599c7e51e11ab11c3,classification/train/1/021002021111111_1-rectangle.jpg,train,valid,2087
,021002021111112_1-rectangle.jpg,021002021,021002021,2274,1,RGB,a924e7c732b72eae9938e7a66ed19aa9e8f81d0445a171de5e8d0c654ca4c447,077566d9c4fa4ae414d896f3a53eaeb19ce7b3e4975274e32dba75b092af16dc,classification/train/1/021002021111112_1-rectangle.jpg,train,valid,1374
,021002021111113_1-rectangle.jpg,021002021,021002021,2284,1,RGB,96dfe1df22128cce6d900ac1733724540b457ce1336c0c74d402b6a6d90ad5ab,62f3cb2618bc91df8e73f95990913c353167d494b6f90caf614b5f79c580b2e5,classification/train/1/021002021111113_1-rectangle.jpg,train,valid,941
